1378 718
3486 892
7331 1103
1678 637
27331 13213
43273 8194
167908 7456
392996 6613
312851 3566
202799 4183
347071 3711
228655 1300
326751 3511
296033 1255
332873 4028
277892 3930
334725 4690
290007 564
327392 3511
266513 16
339159 3511
245689 0
328547 3511
255307 0
445361 3542
214927 4834
319861 3587
295433 5231
300834 18848
340164 6472
170974 6651
334349 6063
137464 2992
377161 3577
145919 0
374318 6353
283973 0
354662 3571
232643 1255
362795 3515
227805 0
96750 44751
490660 94585
308128 38287
361658 45452
401410 8789
283270 0
367593 5390
394164 27629
425794 25390
330064 15982
357887 2925
449945 30132
335474 16291
385557 10724
403200 37200
412038 8460
243454 34687
471736 16060
287613 30080
390220 3508
251127 0
392365 3600
269024 2058
363119 6200
238861 0
349490 3504
271787 0
363418 6252
248174 1497
363589 8135
269173 0
358462 4028
304835 0
378749 11204
464192 5166
287586 8303
1170 3162
0 0
921 2269
273 498
31 0
0 704
1624 15968
46 92
46 0
0 0
140 541
58 0
0 0
12 0
848 158
92 0
0 0
171 573
44 0
813 1833
0 16
0 0
1321 1581
0 0
128 0
0 0
104 92
58 0
148 132
46 16
0 0
0 0
0 0
0 0
77 77
8502 2224
1259 112
1305 1642
186 909
12 31
807 0
0 472
140 39
0 0
0 0
46 154
46 0
0 0
0 0
0 0
5391 1598
0 31
43 77
0 0
0 16
720 112
0 0
44 0
733 836
0 0
0 0
0 0
0 31
104 92
0 0
140 477
0 0
0 0
46 46
0 0
0 0
0 31
39 78
1266 827
184 801
8524 1726
0 0
39320 3279
89721 3214
21791 6145
174404 10795
29290 5913
10046 3021
41 0
98635 70
67784 1425
7237 859
14493 85
1244 4106
20104 183
11394 0
12 126
44176 22473
185 632
32428 1101
0 94
17004 94
140 39
0 46
0 0
0 0
14470 18023
43485 200
0 16
0 0
0 77
12557 200
58 0
148 164
0 0
0 0
0 0
1490 895
96355 102
0 39
70 39
179 599
163 163
109 0
1500 768
140 55
0 0
0 0
12 0
0 0
0 78
45 0
858 66
44 16
594 39
0 0
0 0
41 0
110255 841
12 0
3310 985
34197 772
151310 31690
34439 7774
24546 7615
253904 11170
323012 18839
0 62
170747 5564
161169 22205
82606 9599
492665 21621
380437 24524
286423 20607
22709 4361
131653 20484
379092 22242
239715 5330
0 0
0 0
0 817
195 98
124 0
0 43
0 0
0 0
12 0
0 16
78 525
240 98
0 0
0 43
0 52
944 138
0 0
0 0
207 795
0 0
0 46
161 157
889 66
77 77
0 0
0 0
53 122
31 126
0 235
31 31
31 0
12 43
44 0
142 55
0 667
253 98
90 0
0 39
58 0
12 0
64 0
0 75
53 0
0 0
1474 214
128 0
0 43
28223 1745
110 46
0 59
65 0
0 31
340 852
267 117
1211 1304
62 667
918 39
2391 1541
18247 744
0 59
53 0
31 0
0 0
157 43
0 0
0 16
53 59
0 0
0 0
0 0
43 35
31 0
0 528
196 98
0 668
863 206
46 46
0 39
0 483
60 63
0 59
65 77
0 0
0 16
39 85
0 0
97 59
155 39
68 16
0 448
143 39
58 0
1214 240
53 59
45 0
88011 8354
60140 12081
33365 5525
4322 273
0 0
31 114
234 843
1257 3490
0 165
41994 957
64766 16557
11350 3878
5223 198
0 605
58231 6741
31642 2054
85806 5533
1546 2332
885 2248
0 0
325 755
46 776
1419 12874
0 352
150 563
0 0
50 0
380 814
12 0
0 352
0 456
150 39
0 0
0 16
0 0
0 0
0 0
0 0
0 0
364 839
124 124
1522 856
0 0
0 0
39 55
0 0
0 729
195 39
248 248
131 131
112 94
62 62
39 63
78 117
12 0
39 85
68 0
0 0
564 16
2441 913
150 39
0 46
46 0
0 661
162 55
0 352
0 0
0 0
0 0
0 0
0 0
0 0
39 78
124 124
12 0
0 0
39 55
44 0
150 39
359 294
0 31
767 112
1163 699
364 800
0 39
12 0
0 16
0 0
0 46
46 646
162 517
150 39
670 239
89 203
2502 1002
64 0
0 0
0 46
0 492
1207 157
934 958
0 0
2 63
39 39
784 112
12 0
0 352
0 0
0 62
195 503
17388 1223
0 352
337 39
325 1235
25160 1646
26696 3029
148838 3373
91082 25695
10846 1129
0 0
885 2279
12 0
0 705
221174 13831
3212 582
1310 832
0 39
150 2102
195 39
0 0
12 0
516 39
0 16
150 543
46 46
0 0
44 0
495 39
0 16
0 0
58 0
148 593
904 141
39 701
150 39
0 0
788 0
0 16
39 78
0 0
1387 781
0 0
0 0
0 0
732 112
0 16
150 834
0 0
237 526
87586 39
1621 827
0 0
12 0
0 722
150 55
0 0
39 39
0 0
0 0
12 0
776 55
44 0
1023 669
0 0
0 690
150 39
45 0
0 0
12 0
45 77
0 16
0 0
444 56
754 102
0 0
0 0
44 0
533 39
112765 39
0 0
150 1175
0 0
0 0
0 547
150 55
0 0
0 0
150 815
0 0
0 63
0 141
104629 39
776 0
150 1109
0 0
21850 180
1376 916
67797 39
24754 1453
21633 2913
58951 25632
285 1349
105385 391
0 0
27863 2703
72056 4604
117728 1125
0 0
44 0
4761 25233
286 746
436 1008
854 2261
0 0
0 0
0 689
150 39
2265 3685
150 39
12 0
0 0
0 16
0 0
150 500
593 113
1342 1562
536 97
12 0
64 0
0 16
