0 23
58 329
456 190
8397 1111
46458 6474
307434 16334
115076 3393
308760 13543
156948 13996
216343 28378
176430 9287
137919 44019
245482 21560
279855 6855
316089 7835
5973 51085
175656 6594
172609 1841
24248 2464
156821 1328
175787 1152
14539 2620
148588 1305
170820 2441
173094 1159
192239 2441
186306 2598
191436 3184
16074 2441
123200 1305
176380 2441
21360 1293
16892 1305
60955 2429
85674 2445
148388 705
90759 2429
214 4835
19436 7439
169924 2429
159116 1976
22646 8495
154487 0
22025 1305
185026 2429
195721 1124
25819 2429
135800 0
24451 1343
193416 5049
91887 2601
0 344
201940 2601
28201 1305
162442 705
54051 2429
33912 0
28682 2610
203423 2429
207488 1124
16055 2429
294272 23
179573 2429
884 1444
176776 2445
190948 2429
177903 2610
178101 3772
192036 2429
199038 1124
182238 2429
196244 2429
172960 2921
60289 17193
388765 12773
3797 1140
231686 3761
249909 1981
208625 9328
82142 33377
157122 2834
30802 7655
145645 3682
188902 6207
186791 11022
182227 4678
73058 2452
0 0
201931 2445
585 1076
189177 3648
20 1305
197388 2426
4352 1420
10835 1801
17903 11284
145772 2180
159314 15329
20782 23151
151163 0
112638 3022
23922 58686
213954 28290
2058 14731
234694 18048
247409 3846
183658 4840
54231 8933
291137 10788
303 2580
164127 1152
15163 4296
133243 0
252367 14189
187632 5587
152927 2520
155716 1120
14205 1302
134365 1302
158368 1120
15769 2866
172993 1732
75803 2422
313 5702
155922 4094
169905 1120
158050 2765
162567 3736
296164 10094
456 1247
272235 6565
141042 6481
233 1302
149247 5280
15574 3410
127428 0
101670 2422
230727 8762
443298 4191
0 0
148945 4094
1420 1341
140139 1292
169642 2626
0 1474
157986 1330
14174 6306
140163 842
174315 4338
728 1876
153395 16187
50855 2422
40 32
121939 2438
1006 2563
148511 6534
18309 3262
139965 1350
150716 2478
0 1302
161254 1120
24162 2422
15148 1302
161178 1120
166809 3724
161173 2460
161151 1120
151339 2422
218 5682
159812 2422
155539 2422
161139 1120
131739 2422
16 16
162539 2422
0 1302
164981 2422
163939 2422
152797 1120
1400 1302
148574 1120
87139 2422
324 38
156968 2422
16 1302
162539 1120
30939 2422
0 0
142940 2438
0 0
154140 3724
163940 1825
38169 2422
236 1302
154478 2806
150796 3132
166 1302
165005 1120
30975 2422
22525 1302
163898 1136
69712 4380
50 38
158447 3724
159769 1120
158455 2422
128940 2422
0 48
161217 3724
161310 1120
15587 2422
123774 724
73167 2422
32 0
155800 2608
230 0
160166 2422
15829 2422
133115 1302
171089 1120
164953 3724
161255 2422
159740 2422
154181 1120
159779 2422
117 0
155579 2422
115 1302
149992 2461
165340 1292
156598 2594
157004 2766
0 0
158340 1825
136167 2422
183 0
155912 2844
161360 1120
150207 2461
0 0
155571 1136
43540 2422
0 1302
168185 2422
161140 2422
156969 1120
15591 2422
141672 0
159513 2422
0 1302
164055 2422
163594 1120
157100 2422
1805 5718
151570 1120
106540 2422
115 1302
159769 1136
158455 2422
109340 2422
0 0
156969 2422
159740 2422
162655 1120
88369 2422
12 0
151528 2422
0 1302
154169 1136
65998 2422
0 1302
154156 1120
16183 2460
129560 1423
163266 1120
158759 1120
157758 7426
362 600
162776 2422
338 2988
162068 1830
73245 2422
0 1302
160151 2422
164204 2422
158620 1120
161436 2571
256 1318
163110 2422
168467 2460
157204 2422
167004 2422
162833 1120
15880 2422
130200 701
153218 2422
14125 1302
148365 16
125148 2422
134 0
161738 2422
0 1302
165604 2422
167457 1120
182181 3845
165673 1120
158984 2422
174238 2422
144668 2422
0 16
154731 2422
60633 2422
36763 1302
158668 1464
14439 1474
141400 1474
167004 1821
155952 3022
250 1302
189153 1120
157396 4154
245 0
157386 2422
1656 1318
146169 1158
160808 2422
282 1302
165665 2422
157204 2422
171244 2422
163817 2422
162818 1120
14564 1302
147080 1302
155816 1120
165604 2438
1614 5682
147062 1120
158358 2422
250 1302
231499 1120
168468 2422
1400 1302
207563 1120
14439 1302
151315 1302
155667 1120
15993 2422
130200 1302
158616 1120
156021 2422
0 1302
161433 1136
156070 2422
15964 2422
124677 0
157249 3724
162804 2422
169838 1120
8598 6306
143303 1770
14564 2422
267915 1302
159449 1830
14763 2989
152581 0
63062 2422
118 1318
164444 1120
14250 1302
132081 2422
164204 2422
161621 1120
165679 2422
104004 2422
375 0
178268 3724
144651 1120
162839 3123
191018 3295
154609 2422
1776 1318
143462 1120
15983 2422
133173 0
39764 2422
57480 0
180527 3724
161718 1120
64929 2422
115 1302
200616 1120
158672 1120
15884 2422
137216 16
95604 2422
490 0
161545 2422
15839 2422
124565 344
127804 2422
0 1474
157204 1825
154910 1720
16089 2422
137200 1302
164204 1120
58183 4109
115 1318
155926 2422
162974 1120
15029 1349
140338 3045
15868 2422
131650 1340
174967 1120
155833 3724
162225 1120
14747 2422
149679 0
157233 3724
164216 1143
14488 6804
145427 0
15839 2422
134666 0
71958 2422
77 1302
24239 1302
141804 1159
156881 3724
171382 1120
155958 2422
250 1302
158604 2422
146074 1120
157421 3724
157204 1120
158729 2422
1650 1302
161206 11052
14564 3239
149765 1302
158814 2215
19594 3501
131600 705
171824 3560
1958 1302
143252 1120
165276 5135
3272 2108
175101 15661
36518 35113
227108 36934
34384 12875
148473 12746
100305 2461
106 0
157329 2422
161592 2422
30111 17625
148406 4568
197061 4099
67174 95513
187608 35233
57628 76163
156873 33637
4572 36625
161440 2422
70188 9532
106 0
171363 2460
14859 2438
140046 23
36994 2445
0 0
156139 2422
149942 2422
154529 2422
14859 2604
161603 2422
158854 1120
14214 1302
146208 1120
152158 2422
1400 1302
152048 1120
16134 2422
103573 1302
167208 1518
16038 2594
133000 172
153174 3123
168897 2956
829 1902
153246 1120
194714 6797
1430 189
167171 6955
367784 6135
193888 1288
140867 5287
23201 6451
327252 7778
422861 1473
432012 2422
0 1302
198197 2422
155082 2628
1505 1340
143253 2693
23226 3848
117166 0
27636 2422
9133 23
159052 3123
156307 2846
164499 2422
313 1365
172729 2487
277034 1352
106450 3822
