0 0
0 0
684 3532
0 0
0 0
0 0
0 0
0 0
0 0
0 0
812 6984
40 0
120 1149
0 0
486 3532
0 0
0 0
0 0
0 0
0 0
0 0
0 0
435 179
0 0
0 0
486 3532
0 0
0 0
0 0
0 0
438 596
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
123 40
40 123
0 0
486 3532
259 3313
227 219
259 3353
227 179
486 3532
0 0
0 0
0 0
486 3500
0 0
486 3500
0 0
0 0
0 0
165 153
0 0
0 0
0 0
0 0
0 0
764 5055
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 163
0 0
0 0
435 179
0 0
0 0
0 0
0 0
0 0
585 3532
0 0
0 0
0 0
0 0
0 0
275 179
1090 7024
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
585 3532
446 3353
40 179
0 0
0 0
486 3532
451 179
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 163
0 0
0 0
0 0
0 3281
406 219
435 179
0 0
0 0
0 0
0 0
0 0
0 0
486 3532
0 0
0 0
0 0
0 0
0 0
0 0
395 179
40 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
486 3532
0 0
0 0
120 1149
0 0
0 0
0 0
259 3353
326 179
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 163
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
475 262
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 163
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 163
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
0 0
684 3500
486 3500
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
435 179
0 0
435 179
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40 123
123 0
0 40
0 0
446 3532
40 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
411 123
80 139
0 0
0 0
0 0
0 0
451 179
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
163 123
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40 123
0 0
283 935
0 0
0 0
0 0
0 0
435 179
0 0
0 0
889 318
0 0
435 179
0 0
0 0
0 0
0 0
0 0
0 0
0 0
120 1002
40 187
123 40
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40 123
123 40
0 0
0 0
0 0
0 0
259 3321
227 179
0 0
